grid_id,date,hour,car_number,temp,humidity,wind_speed,weather,dayofweek
35,20170104,20,19.0,13,77,14.4,1,3
35,20170104,21,19.0,13,77,18.0,2,3
35,20170104,22,14.0,13,77,14.4,2,3
35,20170104,23,9.0,12,88,18.0,2,3
35,20170105,8,15.0,10,94,21.6,2,4
35,20170105,9,23.0,11,94,21.6,2,4
35,20170105,10,26.0,11,94,21.6,2,4
35,20170105,11,17.0,10,94,21.6,2,4
35,20170105,12,22.0,11,88,14.4,2,4
35,20170105,13,24.0,11,88,18.0,2,4
35,20170105,14,20.0,11,94,18.0,2,4
35,20170105,15,27.0,11,94,14.4,2,4
35,20170105,16,15.0,11,94,14.4,2,4
35,20170105,17,27.0,10,100,21.6,2,4
35,20170105,18,21.0,11,94,18.0,2,4
35,20170105,19,17.0,10,94,18.0,2,4
35,20170105,20,14.0,10,94,18.0,2,4
35,20170105,21,16.0,10,94,18.0,2,4
35,20170105,22,15.0,10,94,14.4,2,4
35,20170105,23,12.0,10,94,14.4,2,4
35,20170106,8,6.0,11,100,10.8,2,5
35,20170106,9,25.0,12,94,14.4,2,5
35,20170106,10,26.0,12,100,7.2,1,5
35,20170106,11,22.0,13,94,10.8,1,5
35,20170106,12,23.0,14,88,10.8,1,5
35,20170106,13,21.0,14,88,10.8,1,5
35,20170106,14,19.0,14,88,7.2,1,5
35,20170106,15,20.0,14,88,10.8,1,5
35,20170106,16,11.0,14,88,18.0,2,5
35,20170106,17,20.0,13,94,14.4,2,5
35,20170106,18,11.0,13,94,14.4,2,5
35,20170106,19,26.0,13,94,14.4,2,5
35,20170106,20,26.0,13,88,18.0,2,5
35,20170106,21,18.0,13,88,18.0,2,5
35,20170106,22,21.0,13,88,21.6,2,5
35,20170106,23,13.0,12,94,21.6,2,5
35,20170107,8,6.0,13,94,21.6,1,6
35,20170107,9,15.0,13,94,18.0,2,6
35,20170107,10,14.0,13,100,18.0,1,6
35,20170107,11,13.0,13,100,14.4,1,6
35,20170107,12,13.0,14,94,10.8,2,6
35,20170107,13,18.0,14,94,7.2,2,6
35,20170107,14,28.0,14,94,7.2,3,6
35,20170107,15,26.0,14,94,3.6,2,6
35,20170107,16,23.0,14,94,14.4,3,6
35,20170107,17,22.0,12,94,18.0,2,6
35,20170107,18,22.0,11,100,21.6,2,6
35,20170107,19,26.0,11,94,21.6,2,6
35,20170107,20,18.0,10,94,21.6,2,6
35,20170107,21,23.0,10,94,21.6,1,6
35,20170107,22,11.0,9,93,21.6,1,6
35,20170107,23,13.0,9,93,21.6,1,6
35,20170108,8,10.0,8,87,21.6,1,7
35,20170108,9,17.0,8,87,18.0,1,7
35,20170108,10,19.0,8,87,25.2,1,7
35,20170108,11,18.0,8,87,18.0,1,7
35,20170108,12,16.0,8,87,21.6,1,7
35,20170108,13,20.0,8,87,21.6,1,7
35,20170108,14,17.0,8,87,25.2,1,7
35,20170108,15,26.0,8,87,21.6,1,7
35,20170108,16,22.0,8,87,25.2,1,7
35,20170108,17,21.0,8,87,21.6,1,7
35,20170108,18,18.0,8,87,25.2,1,7
35,20170108,19,16.0,8,81,25.2,2,7
35,20170108,20,19.0,7,87,25.2,2,7
35,20170108,21,9.0,7,93,21.6,2,7
35,20170108,22,3.0,7,93,21.6,2,7
35,20170108,23,2.0,7,93,21.6,2,7
35,20170109,8,12.0,5,70,18.0,1,1
35,20170109,9,26.0,6,66,14.4,1,1
35,20170109,10,31.0,7,61,14.4,1,1
35,20170109,11,15.0,7,61,14.4,1,1
35,20170109,12,18.0,8,57,18.0,1,1
35,20170109,13,19.0,9,54,18.0,1,1
35,20170109,14,32.0,8,57,18.0,1,1
35,20170109,15,26.0,7,61,18.0,1,1
35,20170109,16,27.0,7,61,18.0,1,1
35,20170109,17,13.0,7,57,18.0,1,1
35,20170109,18,18.0,7,61,14.4,1,1
35,20170109,19,22.0,6,66,14.4,1,1
35,20170109,20,21.0,6,61,10.8,1,1
35,20170109,21,21.0,6,61,3.6,1,1
35,20170109,22,15.0,6,57,3.6,1,1
35,20170109,23,10.0,5,65,7.2,1,1
35,20170110,8,16.0,6,70,10.8,1,2
35,20170110,9,20.0,7,66,10.8,1,2
35,20170110,10,21.0,8,62,18.0,1,2
35,20170110,11,19.0,8,66,14.4,1,2
35,20170110,12,18.0,9,62,14.4,1,2
35,20170110,13,19.0,8,66,18.0,1,2
35,20170110,14,24.0,8,66,14.4,1,2
35,20170110,15,19.0,8,66,14.4,1,2
35,20170110,16,23.0,8,66,18.0,1,2
35,20170110,17,26.0,7,66,18.0,1,2
35,20170110,18,19.0,7,61,18.0,1,2
35,20170110,19,34.0,7,66,18.0,1,2
35,20170110,20,22.0,7,66,18.0,1,2
35,20170110,21,17.0,7,71,10.8,1,2
35,20170110,22,11.0,7,71,14.4,1,2
35,20170110,23,12.0,6,70,10.8,1,2
35,20170111,8,17.0,6,70,18.0,1,3
35,20170111,9,35.0,7,66,10.8,1,3
35,20170111,10,20.0,8,62,18.0,1,3
35,20170111,11,29.0,8,62,14.4,1,3
35,20170111,12,27.0,8,62,14.4,1,3
35,20170111,13,18.0,8,66,10.8,1,3
35,20170111,14,26.0,8,62,14.4,1,3
35,20170111,15,20.0,8,57,10.8,1,3
35,20170111,16,27.0,8,57,14.4,1,3
35,20170111,17,18.0,8,57,10.8,1,3
35,20170111,18,20.0,8,57,10.8,1,3
35,20170111,19,23.0,7,61,7.2,1,3
35,20170111,20,17.0,7,61,7.2,1,3
35,20170111,21,13.0,7,61,10.8,1,3
35,20170111,22,8.0,7,61,7.2,1,3
35,20170111,23,4.0,7,61,7.2,1,3
35,20170112,8,14.0,4,93,10.8,1,4
35,20170112,9,25.0,5,87,10.8,2,4
35,20170112,10,32.0,5,87,10.8,1,4
35,20170112,11,22.0,6,87,10.8,1,4
35,20170112,12,25.0,6,87,10.8,1,4
35,20170112,13,29.0,7,81,14.4,1,4
35,20170112,14,32.0,7,76,14.4,1,4
35,20170112,15,23.0,7,81,14.4,1,4
35,20170112,16,22.0,7,81,14.4,1,4
35,20170112,17,12.0,7,81,14.4,1,4
35,20170112,18,9.0,6,87,14.4,1,4
35,20170112,19,24.0,6,87,14.4,1,4
35,20170112,20,21.0,6,87,14.4,1,4
35,20170112,21,21.0,6,87,10.8,1,4
35,20170112,22,16.0,6,87,7.2,1,4
35,20170112,23,12.0,5,87,7.2,1,4
35,20170113,8,13.0,4,93,7.2,4,5
35,20170113,9,21.0,6,87,14.4,4,5
35,20170113,10,23.0,7,76,18.0,4,5
35,20170113,11,21.0,9,62,21.6,5,5
35,20170113,12,14.0,10,54,18.0,5,5
35,20170113,13,16.0,11,41,18.0,5,5
35,20170113,14,22.0,11,41,21.6,1,5
35,20170113,15,19.0,10,43,18.0,1,5
35,20170113,16,17.0,10,37,18.0,1,5
35,20170113,17,19.0,9,40,14.4,1,5
35,20170113,18,21.0,8,43,14.4,1,5
35,20170113,19,25.0,6,53,10.8,1,5
35,20170113,20,25.0,7,49,18.0,1,5
35,20170113,21,20.0,7,61,14.4,1,5
35,20170113,22,17.0,6,66,14.4,1,5
35,20170113,23,14.0,6,66,14.4,1,5
35,20170114,8,9.0,4,65,10.8,1,6
35,20170114,9,6.0,6,61,18.0,1,6
35,20170114,10,14.0,6,57,25.2,1,6
35,20170114,11,14.0,7,49,21.6,1,6
35,20170114,12,27.0,8,50,18.0,1,6
35,20170114,13,23.0,8,46,18.0,1,6
35,20170114,14,23.0,8,43,21.6,1,6
35,20170114,15,19.0,7,43,21.6,1,6
35,20170114,16,22.0,7,46,21.6,1,6
35,20170114,17,27.0,5,53,18.0,1,6
35,20170114,18,25.0,5,53,18.0,1,6
35,20170114,19,18.0,5,53,18.0,1,6
35,20170114,20,19.0,5,53,14.4,1,6
35,20170114,21,18.0,4,56,10.8,1,6
35,20170114,22,9.0,4,65,10.8,1,6
35,20170114,23,15.0,3,70,10.8,1,6
35,20170115,8,5.0,4,65,14.4,1,7
35,20170115,9,10.0,6,53,25.2,1,7
35,20170115,10,11.0,7,49,21.6,1,7
35,20170115,11,16.0,8,46,18.0,1,7
35,20170115,12,16.0,7,53,18.0,1,7
35,20170115,13,24.0,7,49,18.0,1,7
35,20170115,14,10.0,7,46,14.4,1,7
35,20170115,15,16.0,6,53,18.0,1,7
35,20170115,16,24.0,6,53,18.0,1,7
35,20170115,17,16.0,5,61,14.4,1,7
35,20170115,18,17.0,5,57,14.4,1,7
35,20170115,19,14.0,5,61,14.4,1,7
35,20170115,20,10.0,5,61,14.4,1,7
35,20170115,21,12.0,5,57,14.4,1,7
35,20170115,22,6.0,4,65,14.4,1,7
35,20170115,23,6.0,4,65,10.8,1,7
35,20170116,8,10.0,3,81,7.2,1,1
35,20170116,9,22.0,6,61,14.4,1,1
35,20170116,10,22.0,7,57,10.8,1,1
35,20170116,11,16.0,7,49,10.8,1,1
35,20170116,12,15.0,8,53,14.4,1,1
35,20170116,13,26.0,8,50,10.8,1,1
35,20170116,14,23.0,8,50,14.4,1,1
35,20170116,15,23.0,9,43,10.8,1,1
35,20170116,16,23.0,8,46,14.4,1,1
35,20170116,17,27.0,7,53,18.0,1,1
35,20170116,18,20.0,6,57,21.6,1,1
35,20170116,19,30.0,6,53,14.4,1,1
35,20170116,20,20.0,6,57,10.8,1,1
35,20170116,21,19.0,5,65,10.8,1,1
35,20170116,22,19.0,5,65,10.8,1,1
35,20170116,23,7.0,5,65,10.8,1,1
35,20170117,8,18.0,6,81,7.2,1,2
35,20170117,9,23.0,8,66,10.8,1,2
35,20170117,10,23.0,9,62,14.4,1,2
35,20170117,11,26.0,10,58,10.8,1,2
35,20170117,12,22.0,10,58,14.4,1,2
35,20170117,13,20.0,9,66,10.8,1,2
35,20170117,14,23.0,9,66,10.8,1,2
35,20170117,15,20.0,10,62,10.8,1,2
35,20170117,16,17.0,9,66,7.2,2,2
35,20170117,17,24.0,9,71,10.8,1,2
35,20170117,18,26.0,9,71,10.8,1,2
35,20170117,19,19.0,9,71,7.2,1,2
35,20170117,20,26.0,9,76,7.2,2,2
35,20170117,21,22.0,9,76,10.8,1,2
35,20170117,22,18.0,9,76,14.4,1,2
35,20170117,23,9.0,9,76,10.8,1,2
35,20170118,8,10.0,9,82,14.4,1,3
35,20170118,9,17.0,9,82,18.0,2,3
35,20170118,10,12.0,8,93,14.4,2,3
35,20170118,11,15.0,8,87,14.4,2,3
35,20170118,12,20.0,8,93,10.8,2,3
35,20170118,13,24.0,8,87,14.4,2,3
35,20170118,14,23.0,8,87,18.0,1,3
35,20170118,15,23.0,8,87,18.0,1,3
35,20170118,16,21.0,8,81,21.6,2,3
35,20170118,17,17.0,8,81,18.0,2,3
35,20170118,18,16.0,8,76,18.0,2,3
35,20170118,19,29.0,8,71,14.4,2,3
35,20170118,20,21.0,8,76,14.4,2,3
35,20170118,21,19.0,8,81,14.4,2,3
35,20170118,22,10.0,8,76,7.2,2,3
35,20170118,23,12.0,8,76,10.8,1,3
35,20170119,8,8.0,7,87,7.2,1,4
35,20170119,9,23.0,8,81,7.2,1,4
35,20170119,10,23.0,8,76,14.4,1,4
35,20170119,11,23.0,8,76,10.8,1,4
35,20170119,12,24.0,8,76,7.2,1,4
35,20170119,13,22.0,8,76,10.8,1,4
35,20170119,14,29.0,8,76,10.8,1,4
35,20170119,15,21.0,8,76,7.2,1,4
35,20170119,16,25.0,8,76,10.8,1,4
35,20170119,17,18.0,8,76,10.8,1,4
35,20170119,18,17.0,8,76,14.4,1,4
35,20170119,19,30.0,8,76,18.0,1,4
35,20170119,20,23.0,8,76,18.0,1,4
35,20170119,21,10.0,7,87,14.4,1,4
35,20170119,22,9.0,8,76,18.0,1,4
35,20170119,23,9.0,7,76,21.6,1,4
35,20170120,8,14.0,2,52,32.4,1,5
35,20170120,9,21.0,2,44,36.0,1,5
35,20170120,10,17.0,3,41,36.0,1,5
35,20170120,11,18.0,4,33,32.4,1,5
35,20170120,12,27.0,4,36,28.8,1,5
35,20170120,13,22.0,4,31,32.4,1,5
35,20170120,14,27.0,4,33,28.8,1,5
35,20170120,15,19.0,4,31,28.8,1,5
35,20170120,16,21.0,3,36,21.6,1,5
35,20170120,17,13.0,2,38,21.6,1,5
35,20170120,18,20.0,1,41,18.0,1,5
35,20170120,19,27.0,1,48,14.4,1,5
35,20170120,20,23.0,0,60,14.4,1,5
35,20170120,21,19.0,0,64,14.4,1,5
35,20170120,22,17.0,-2,74,10.8,1,5
35,20170120,23,9.0,-2,74,7.2,1,5
35,20170121,8,7.0,0,75,10.8,1,6
35,20170121,9,10.0,1,60,10.8,1,6
35,20170121,10,17.0,4,33,10.8,1,6
35,20170121,11,13.0,5,31,10.8,1,6
35,20170121,12,20.0,6,31,10.8,1,6
35,20170121,13,16.0,6,34,10.8,1,6
35,20170121,14,20.0,8,32,10.8,1,6
35,20170121,15,22.0,7,34,18.0,1,6
35,20170121,16,19.0,7,37,14.4,1,6
35,20170121,17,15.0,6,39,14.4,1,6
35,20170121,18,24.0,5,45,7.2,1,6
35,20170121,19,16.0,4,45,10.8,1,6
35,20170121,20,12.0,3,48,14.4,1,6
35,20170121,21,16.0,3,48,10.8,1,6
35,20170121,22,8.0,3,48,7.2,1,6
35,20170121,23,11.0,3,48,10.8,1,6
35,20170122,8,9.0,2,65,14.4,1,7
35,20170122,9,15.0,3,65,18.0,1,7
35,20170122,10,21.0,5,53,18.0,1,7
35,20170122,11,17.0,6,46,18.0,1,7
35,20170122,12,20.0,7,34,21.6,1,7
35,20170122,13,15.0,7,31,18.0,1,7
35,20170122,14,12.0,7,34,18.0,1,7
35,20170122,15,18.0,7,31,14.4,1,7
35,20170122,16,15.0,6,27,21.6,1,7
35,20170122,17,15.0,5,33,14.4,1,7
35,20170122,18,20.0,4,36,14.4,1,7
35,20170122,19,15.0,2,44,14.4,1,7
35,20170122,20,12.0,3,52,14.4,1,7
35,20170122,21,12.0,3,45,10.8,1,7
35,20170122,22,4.0,2,48,7.2,1,7
35,20170122,23,5.0,2,52,14.4,1,7
35,20170123,8,8.0,1,75,7.2,1,1
35,20170123,9,10.0,4,52,14.4,1,1
35,20170123,10,21.0,5,42,14.4,1,1
35,20170123,11,26.0,6,39,14.4,1,1
35,20170123,12,17.0,7,37,10.8,1,1
35,20170123,13,15.0,7,37,14.4,1,1
35,20170123,14,18.0,7,37,18.0,1,1
35,20170123,15,18.0,7,37,14.4,1,1
35,20170123,16,17.0,6,36,10.8,1,1
35,20170123,17,16.0,5,36,14.4,1,1
35,20170123,18,23.0,5,39,14.4,1,1
35,20170123,19,15.0,4,45,18.0,1,1
35,20170123,20,10.0,3,56,14.4,1,1
35,20170123,21,8.0,3,56,10.8,1,1
35,20170123,22,13.0,2,60,10.8,1,1
35,20170123,23,4.0,2,65,7.2,1,1
35,20170124,8,12.0,3,70,7.2,1,2
35,20170124,9,19.0,5,61,14.4,1,2
35,20170124,10,21.0,6,57,18.0,1,2
35,20170124,11,18.0,8,50,14.4,1,2
35,20170124,12,25.0,9,43,14.4,1,2
35,20170124,13,12.0,9,43,10.8,1,2
35,20170124,14,10.0,9,43,14.4,1,2
35,20170124,15,15.0,9,40,10.8,1,2
35,20170124,16,14.0,8,43,10.8,1,2
35,20170124,17,10.0,7,49,14.4,1,2
35,20170124,18,19.0,7,53,18.0,1,2
35,20170124,19,26.0,6,61,14.4,1,2
35,20170124,20,10.0,6,61,14.4,1,2
35,20170124,21,15.0,6,61,14.4,1,2
35,20170124,22,7.0,6,61,10.8,1,2
35,20170124,23,6.0,5,65,10.8,1,2
35,20170125,8,12.0,7,66,10.8,1,3
35,20170125,9,22.0,8,62,14.4,1,3
35,20170125,10,20.0,8,62,18.0,1,3
35,20170125,11,20.0,10,54,14.4,1,3
35,20170125,12,19.0,10,54,14.4,1,3
35,20170125,13,11.0,11,50,18.0,1,3
35,20170125,14,15.0,11,50,10.8,1,3
35,20170125,15,12.0,11,50,14.4,1,3
35,20170125,16,17.0,10,58,10.8,1,3
35,20170125,17,7.0,9,62,14.4,1,3
35,20170125,18,20.0,8,66,14.4,1,3
35,20170125,19,18.0,7,71,14.4,1,3
35,20170125,20,11.0,7,66,10.8,1,3
35,20170125,21,14.0,7,71,10.8,1,3
35,20170125,22,11.0,6,76,10.8,1,3
35,20170125,23,4.0,6,76,7.2,1,3
35,20170126,8,7.0,6,81,14.4,1,4
35,20170126,9,16.0,8,76,18.0,1,4
35,20170126,10,17.0,10,66,14.4,1,4
35,20170126,11,13.0,12,58,18.0,1,4
35,20170126,12,11.0,12,58,14.4,1,4
35,20170126,13,12.0,12,58,18.0,1,4
35,20170126,14,8.0,13,54,14.4,1,4
35,20170126,15,5.0,13,51,14.4,1,4
35,20170126,16,9.0,12,51,14.4,1,4
35,20170126,17,10.0,11,54,18.0,1,4
35,20170126,18,7.0,10,62,14.4,1,4
35,20170126,19,5.0,9,71,14.4,1,4
35,20170126,20,6.0,8,71,7.2,1,4
35,20170126,21,4.0,6,76,7.2,1,4
35,20170126,22,9.0,7,81,7.2,1,4
35,20170126,23,7.0,7,81,21.6,1,4
35,20170127,8,2.0,6,93,10.8,4,5
35,20170127,9,1.0,8,81,25.2,1,5
35,20170127,10,5.0,8,81,25.2,1,5
35,20170127,11,3.0,10,71,28.8,1,5
35,20170127,12,8.0,10,66,21.6,1,5
35,20170127,13,9.0,9,66,28.8,1,5
35,20170127,14,7.0,9,62,25.2,1,5
35,20170127,15,7.0,9,62,21.6,1,5
35,20170127,16,4.0,9,62,21.6,1,5
35,20170127,17,6.0,8,66,18.0,1,5
35,20170127,18,1.0,8,66,18.0,1,5
35,20170127,19,1.0,7,66,14.4,1,5
35,20170127,20,3.0,7,66,7.2,1,5
35,20170127,21,1.0,7,66,14.4,1,5
35,20170127,22,4.0,7,66,10.8,1,5
35,20170127,23,5.0,6,76,10.8,1,5
35,20170128,8,3.0,8,81,10.8,1,6
35,20170128,9,7.0,10,71,14.4,1,6
35,20170128,10,6.0,11,71,18.0,1,6
35,20170128,11,7.0,12,72,18.0,1,6
35,20170128,12,6.0,14,63,28.8,1,6
35,20170128,13,12.0,14,63,25.2,1,6
35,20170128,14,2.0,15,59,21.6,1,6
35,20170128,15,4.0,15,63,25.2,1,6
35,20170128,16,6.0,14,67,25.2,1,6
35,20170128,17,5.0,14,67,18.0,1,6
35,20170128,18,6.0,12,77,21.6,1,6
35,20170128,19,4.0,12,82,18.0,1,6
35,20170128,20,2.0,12,82,21.6,1,6
35,20170128,21,7.0,12,88,21.6,1,6
35,20170128,22,3.0,11,94,14.4,1,6
35,20170129,9,4.0,14,82,7.2,4,7
35,20170129,10,3.0,17,68,10.8,1,7
35,20170129,11,12.0,20,60,10.8,1,7
35,20170129,12,5.0,22,53,14.4,1,7
35,20170129,13,5.0,23,50,21.6,1,7
35,20170129,14,6.0,22,46,21.6,1,7
35,20170129,15,7.0,21,46,18.0,1,7
35,20170129,16,8.0,18,56,25.2,5,7
35,20170129,17,7.0,15,67,25.2,5,7
35,20170129,18,9.0,14,72,28.8,5,7
35,20170129,19,5.0,12,77,32.4,4,7
35,20170129,20,6.0,11,76,32.4,1,7
35,20170129,21,3.0,9,87,36.0,2,7
35,20170129,22,2.0,8,93,28.8,2,7
35,20170129,23,1.0,7,93,28.8,2,7
35,20170130,8,2.0,3,70,25.2,1,1
35,20170130,9,4.0,3,70,25.2,1,1
35,20170130,10,4.0,4,65,25.2,1,1
35,20170130,11,8.0,4,61,21.6,1,1
35,20170130,12,5.0,4,61,28.8,1,1
35,20170130,13,6.0,4,52,32.4,1,1
35,20170130,14,11.0,6,49,28.8,1,1
35,20170130,15,8.0,4,52,25.2,1,1
35,20170130,16,5.0,4,52,25.2,1,1
35,20170130,17,6.0,3,52,28.8,1,1
35,20170130,18,9.0,3,52,21.6,1,1
35,20170130,19,5.0,2,60,21.6,1,1
35,20170130,20,8.0,2,56,18.0,1,1
35,20170130,21,7.0,2,60,14.4,1,1
35,20170130,22,5.0,2,60,14.4,1,1
35,20170130,23,4.0,2,60,18.0,1,1
35,20170131,8,6.0,3,56,10.8,1,2
35,20170131,9,5.0,4,56,7.2,1,2
35,20170131,10,3.0,4,56,7.2,1,2
35,20170131,11,10.0,5,57,7.2,1,2
35,20170131,12,15.0,6,53,10.8,1,2
35,20170131,13,8.0,7,46,7.2,1,2
35,20170131,14,6.0,7,49,7.2,1,2
35,20170131,15,10.0,7,53,10.8,1,2
35,20170131,16,8.0,7,49,14.4,1,2
35,20170131,17,12.0,6,53,10.8,1,2
35,20170131,18,13.0,5,61,14.4,1,2
35,20170131,19,12.0,5,57,10.8,1,2
35,20170131,20,8.0,5,61,14.4,1,2
35,20170131,21,7.0,5,65,10.8,1,2
35,20170131,22,7.0,5,65,7.2,1,2
35,20170131,23,5.0,5,65,7.2,1,2
35,20170201,8,6.0,4,75,14.4,1,3
35,20170201,9,6.0,5,70,21.6,1,3
35,20170201,10,9.0,5,76,18.0,1,3
35,20170201,11,11.0,6,66,21.6,1,3
35,20170201,12,10.0,5,70,18.0,1,3
35,20170201,13,7.0,5,65,18.0,1,3
35,20170201,14,16.0,5,61,25.2,1,3
35,20170201,15,11.0,5,65,21.6,1,3
35,20170201,16,19.0,5,65,21.6,1,3
35,20170201,17,17.0,5,65,18.0,1,3
35,20170201,18,11.0,5,65,18.0,1,3
35,20170201,19,8.0,3,75,10.8,1,3
35,20170201,20,10.0,3,75,14.4,1,3
35,20170201,21,4.0,3,70,10.8,1,3
35,20170201,22,6.0,3,70,10.8,1,3
35,20170201,23,5.0,2,81,7.2,1,3
35,20170202,8,2.0,3,75,7.2,1,4
35,20170202,9,7.0,5,61,14.4,1,4
35,20170202,10,9.0,6,53,10.8,1,4
35,20170202,11,8.0,7,53,10.8,1,4
35,20170202,12,7.0,9,46,10.8,1,4
35,20170202,13,12.0,8,50,10.8,1,4
35,20170202,14,15.0,9,46,10.8,1,4
35,20170202,15,8.0,8,50,14.4,1,4
35,20170202,16,6.0,7,57,14.4,1,4
35,20170202,17,10.0,7,57,14.4,1,4
35,20170202,18,13.0,6,61,14.4,1,4
35,20170202,19,8.0,5,65,14.4,1,4
35,20170202,20,10.0,5,65,10.8,1,4
35,20170202,21,7.0,5,65,10.8,1,4
35,20170202,22,3.0,5,70,3.6,1,4
35,20170202,23,4.0,5,76,7.2,1,4
35,20170203,8,5.0,8,71,14.4,1,5
35,20170203,9,11.0,8,76,10.8,1,5
35,20170203,10,18.0,8,81,7.2,2,5
35,20170203,11,11.0,8,81,10.8,1,5
35,20170203,12,8.0,9,82,10.8,1,5
35,20170203,13,12.0,9,82,10.8,1,5
35,20170203,14,14.0,10,71,10.8,1,5
35,20170203,15,11.0,10,76,7.2,1,5
35,20170203,16,13.0,10,76,7.2,1,5
35,20170203,17,10.0,10,76,7.2,1,5
35,20170203,18,11.0,9,82,7.2,2,5
35,20170203,19,13.0,9,82,10.8,2,5
35,20170203,20,8.0,9,87,3.6,2,5
35,20170203,21,8.0,9,87,3.6,2,5
35,20170203,22,2.0,9,87,3.6,2,5
35,20170203,23,2.0,8,100,1.0,2,5
35,20170204,8,10.0,8,100,10.8,1,6
35,20170204,9,17.0,8,100,10.8,1,6
35,20170204,10,17.0,8,100,10.8,1,6
35,20170204,11,18.0,9,93,3.6,1,6
35,20170204,12,15.0,9,93,7.2,1,6
35,20170204,13,17.0,9,93,7.2,1,6
35,20170204,14,11.0,10,87,7.2,1,6
35,20170204,15,14.0,10,82,10.8,1,6
35,20170204,16,12.0,10,82,10.8,1,6
35,20170204,17,13.0,9,87,10.8,1,6
35,20170204,18,21.0,8,93,14.4,1,6
35,20170204,19,20.0,8,93,10.8,1,6
35,20170204,20,8.0,8,93,7.2,1,6
35,20170204,21,11.0,8,93,10.8,1,6
35,20170204,22,9.0,8,93,7.2,1,6
35,20170204,23,4.0,8,93,10.8,4,6
35,20170205,8,3.0,7,81,14.4,1,7
35,20170205,9,4.0,7,81,21.6,1,7
35,20170205,10,12.0,8,71,25.2,1,7
35,20170205,11,12.0,8,71,18.0,1,7
35,20170205,12,15.0,8,76,14.4,1,7
35,20170205,13,12.0,8,71,21.6,1,7
35,20170205,14,9.0,9,66,14.4,5,7
35,20170205,15,20.0,10,62,14.4,5,7
35,20170205,16,12.0,9,66,14.4,5,7
35,20170205,17,12.0,8,71,10.8,5,7
35,20170205,18,20.0,7,71,7.2,5,7
35,20170205,19,10.0,8,71,3.6,5,7
35,20170205,20,3.0,7,76,7.2,4,7
35,20170205,21,3.0,6,81,7.2,4,7
35,20170205,22,1.0,6,81,3.6,4,7
35,20170205,23,1.0,5,81,7.2,4,7
35,20170206,8,10.0,5,81,10.8,4,1
35,20170206,9,29.0,7,71,14.4,5,1
35,20170206,10,19.0,8,62,21.6,5,1
35,20170206,11,21.0,9,58,21.6,5,1
35,20170206,12,16.0,9,50,14.4,1,1
35,20170206,13,15.0,9,46,18.0,1,1
35,20170206,14,16.0,10,40,18.0,1,1
35,20170206,15,18.0,10,43,21.6,1,1
35,20170206,16,15.0,9,46,18.0,1,1
35,20170206,17,25.0,8,50,18.0,1,1
35,20170206,18,26.0,7,57,21.6,1,1
35,20170206,19,22.0,6,61,25.2,1,1
35,20170206,20,16.0,6,61,21.6,1,1
35,20170206,21,10.0,5,61,21.6,1,1
35,20170206,22,8.0,5,61,18.0,1,1
35,20170206,23,2.0,4,70,14.4,1,1
35,20170207,8,18.0,6,61,14.4,1,2
35,20170207,9,25.0,7,57,10.8,1,2
35,20170207,10,26.0,7,57,10.8,1,2
35,20170207,11,17.0,8,53,14.4,1,2
35,20170207,12,21.0,8,57,14.4,1,2
35,20170207,13,31.0,8,57,10.8,1,2
35,20170207,14,19.0,9,50,10.8,1,2
35,20170207,15,24.0,10,50,10.8,1,2
35,20170207,16,20.0,10,50,14.4,1,2
35,20170207,17,24.0,9,54,14.4,1,2
35,20170207,18,23.0,8,62,14.4,1,2
35,20170207,19,24.0,8,62,14.4,1,2
35,20170207,20,20.0,8,62,14.4,1,2
35,20170207,21,13.0,7,66,14.4,1,2
35,20170207,22,10.0,7,66,14.4,1,2
35,20170207,23,7.0,7,66,14.4,1,2
35,20170208,8,9.0,5,93,18.0,2,3
35,20170208,9,24.0,5,93,18.0,2,3
35,20170208,10,27.0,5,87,14.4,2,3
35,20170208,11,25.0,6,87,18.0,2,3
35,20170208,12,24.0,6,81,21.6,2,3
35,20170208,13,26.0,4,93,21.6,2,3
35,20170208,14,32.0,4,93,18.0,1,3
35,20170208,15,19.0,4,87,21.6,2,3
35,20170208,16,19.0,3,93,18.0,2,3
35,20170208,17,21.0,3,93,18.0,2,3
35,20170208,18,22.0,3,93,21.6,2,3
35,20170208,19,23.0,3,93,18.0,1,3
35,20170208,20,18.0,3,93,21.6,1,3
35,20170208,21,16.0,3,87,25.2,1,3
35,20170208,22,11.0,2,93,21.6,1,3
35,20170208,23,10.0,2,93,25.2,2,3
35,20170209,8,19.0,1,87,18.0,1,4
35,20170209,9,28.0,2,75,21.6,1,4
35,20170209,10,29.0,3,75,21.6,1,4
35,20170209,11,17.0,4,61,28.8,5,4
35,20170209,12,22.0,5,49,28.8,5,4
35,20170209,13,13.0,6,39,28.8,1,4
35,20170209,14,22.0,7,37,28.8,1,4
35,20170209,15,22.0,6,34,28.8,1,4
35,20170209,16,23.0,5,39,32.4,1,4
35,20170209,17,15.0,5,39,25.2,1,4
35,20170209,18,22.0,4,36,21.6,1,4
35,20170209,19,23.0,3,41,21.6,1,4
35,20170209,20,23.0,3,45,21.6,1,4
35,20170209,21,13.0,3,45,21.6,1,4
35,20170209,22,11.0,2,52,18.0,1,4
35,20170209,23,9.0,2,56,14.4,1,4
35,20170210,8,14.0,1,44,14.4,1,5
35,20170210,9,28.0,3,33,25.2,1,5
35,20170210,10,29.0,5,26,28.8,1,5
